JD,RV,RV_err,source
2459587.304717,24.954305,0.0138945704,STELLA
2459587.304724,24.943035,0.0135851427,STELLA
2459587.305153,24.949378,0.0142516526,STELLA
2459588.301498,25.039781,0.0145329949,STELLA
2459588.30192,25.021153,0.0143288563,STELLA
2459588.301926,25.022424,0.0139391713,STELLA
2459588.302355,24.992656,0.0144334047,STELLA
2459591.473217,25.092598,0.0149726635,STELLA
2459591.473638,25.08764,0.0148425522,STELLA
2459591.473646,25.099633,0.0155969113,STELLA
2459591.474075,25.085868,0.0150739914,STELLA
2459593.439046,25.229605,0.015401373,STELLA
2459593.439465,25.193929,0.0148314852,STELLA
2459593.439474,25.18028,0.0154133791,STELLA
2459593.439903,25.171253,0.0153529867,STELLA
2459602.322026,25.232724,0.0151650703,STELLA
2459602.32245,25.1974,0.0158356294,STELLA
2459602.322455,25.131239,0.0141953247,STELLA
2459602.322884,25.206423,0.0150457549,STELLA
2459610.571521,25.100582,0.0147220082,STELLA
2459610.57194,25.067326,0.0147455203,STELLA
2459610.57195,25.05713,0.014290668,STELLA
2459610.572379,25.069266,0.0148082577,STELLA
2459611.325169,24.952724,0.0137482828,STELLA
2459611.325595,24.993208,0.0136920855,STELLA
2459611.325598,24.954589,0.0142604297,STELLA
2459611.326027,24.980358,0.013734466,STELLA
2459611.430394,24.967548,0.0145770371,STELLA
2459611.430819,25.007358,0.0146385062,STELLA
2459611.430823,25.042682,0.0150476833,STELLA
2459611.431251,25.046307,0.0146534464,STELLA
2459611.549564,25.39507,0.014015937,STELLA
2459619.328549,24.615252,0.0144632034,STELLA
2459619.328968,24.653255,0.0142636494,STELLA
2459619.328979,24.668855,0.0140600137,STELLA
2459619.329408,24.646681,0.0139554753,STELLA
2459619.513497,24.622575,0.0143242587,STELLA
2459619.51392,24.610169,0.0141592219,STELLA
2459619.513926,24.639938,0.0141622323,STELLA
2459619.514355,24.597233,0.0128355466,STELLA
2459621.517935,24.592039,0.014389255,STELLA
2459621.518363,24.597444,0.013495725,STELLA
2459621.518365,24.617928,0.0139748946,STELLA
2459621.518794,24.604184,0.0135382293,STELLA
2459623.33046,24.421084,0.0145399699,STELLA
2459623.330884,24.421572,0.0145305126,STELLA
2459623.33089,24.427992,0.0141729655,STELLA
2459623.331318,24.43518,0.0147431969,STELLA
2459623.522372,24.442809,0.0139213512,STELLA
2459623.52279,24.432729,0.0138378604,STELLA
2459623.5228,24.416495,0.0143491957,STELLA
2459623.523229,24.431749,0.0143978686,STELLA
2459624.330651,24.380219,0.0143036818,STELLA
2459624.331071,24.37514,0.0138523614,STELLA
2459624.33108,24.375316,0.0137075962,STELLA
2459624.331509,24.367597,0.0141429762,STELLA
2459624.435798,24.369713,0.0140044577,STELLA
2459624.436224,24.324296,0.013910151,STELLA
2459624.436227,24.331791,0.0141093198,STELLA
2459624.436656,24.304257,0.013822885,STELLA
2459624.526707,24.30708,0.0133122464,STELLA
2459624.527132,24.300274,0.0133864558,STELLA
2459624.527136,24.303116,0.0132751871,STELLA
2459624.527565,24.323722,0.0141155021,STELLA
2459625.33103,24.336654,0.0139178016,STELLA
2459625.331454,24.319391,0.0136903778,STELLA
2459625.331459,24.331259,0.0135880301,STELLA
2459625.331888,24.308218,0.0139859723,STELLA
2459625.435791,24.171936,0.0133525896,STELLA
2459625.436214,24.187593,0.0131021933,STELLA
2459625.43622,24.182783,0.0137695928,STELLA
2459625.436649,24.217451,0.0129676639,STELLA
2459628.467766,23.960923,0.0130239068,STELLA
2459628.468187,23.94285,0.0137709102,STELLA
2459628.468195,23.939062,0.0131664887,STELLA
2459628.468624,23.951217,0.0134755511,STELLA
2459629.332546,23.936514,0.0132057218,STELLA
2459629.332964,23.932384,0.0129639608,STELLA
2459629.332975,23.937682,0.0132059861,STELLA
2459629.333404,23.923248,0.0126865795,STELLA
2459629.455853,23.918742,0.0131831353,STELLA
2459629.456276,23.89633,0.0133850464,STELLA
2459629.456282,23.912777,0.0135752659,STELLA
2459629.456711,23.89249,0.0130800039,STELLA
2459633.334085,23.529518,0.0122606638,STELLA
2459633.334508,23.536378,0.0120440571,STELLA
2459633.334513,23.552082,0.0124890815,STELLA
2459633.334942,23.53667,0.011923789,STELLA
2459634.334365,23.407546,0.0122286852,STELLA
2459634.334791,23.40097,0.0118093968,STELLA
2459634.334793,23.389272,0.0118585418,STELLA
2459634.335222,23.399124,0.0119989933,STELLA
2459638.401724,23.017861,0.0111250767,STELLA
2459638.402149,22.991724,0.0113496311,STELLA
2459638.402153,22.986245,0.011508708,STELLA
2459638.402581,23.01104,0.0115411767,STELLA
2459639.336108,22.910061,0.0115326064,STELLA
2459639.336532,22.909276,0.0112712681,STELLA
2459639.336537,22.915595,0.0103920954,STELLA
2459639.336966,22.901012,0.0105552175,STELLA
2459640.336345,22.853227,0.0105781679,STELLA
2459640.336765,22.871726,0.0107600055,STELLA
2459640.336774,22.887777,0.0114268379,STELLA
2459640.337203,22.877196,0.0109780473,STELLA
2459640.451545,22.850186,0.0114070124,STELLA
2459640.451962,22.85799,0.0107806985,STELLA
2459640.451974,22.853563,0.0106898375,STELLA
2459640.452403,22.883122,0.0108251203,STELLA
2459641.329427,22.781454,0.0109116891,STELLA
2459641.329845,22.762466,0.0104938437,STELLA
2459641.329856,22.808741,0.0106705821,STELLA
2459641.330284,22.783173,0.0104985641,STELLA
2459641.428223,22.826666,0.0109877191,STELLA
2459641.428644,22.808567,0.0108966727,STELLA
2459641.428652,22.789475,0.0110311964,STELLA
2459641.429081,22.790541,0.0106853271,STELLA
2459642.470316,22.618916,0.0108722047,STELLA
2459642.470735,22.58802,0.0108347039,STELLA
2459642.470745,22.60707,0.0109374741,STELLA
2459642.471174,22.583734,0.0105055037,STELLA
2459643.337345,22.62982,0.0103820854,STELLA
2459643.337761,22.597479,0.0099783801,STELLA
2459643.337773,22.615383,0.0102523305,STELLA
2459643.338202,22.605618,0.010185497,STELLA
2459643.430179,22.642714,0.0106461252,STELLA
2459643.4306,22.644053,0.0106427181,STELLA
2459643.430608,22.632059,0.0107400723,STELLA
2459643.431037,22.65725,0.0107363222,STELLA
2459643.522843,22.582958,0.0097835866,STELLA
2459643.523265,22.556075,0.0097603684,STELLA
2459643.523271,22.59107,0.0103581026,STELLA
2459643.5237,22.574897,0.0102580676,STELLA
2459644.337699,22.520548,0.0103046342,STELLA
2459644.33812,22.5096,0.0102267966,STELLA
2459644.338128,22.515201,0.0100532709,STELLA
2459644.338557,22.500067,0.0102138126,STELLA
2459644.436309,22.481234,0.0103301428,STELLA
2459644.436733,22.491583,0.0103970539,STELLA
2459644.436738,22.516407,0.0102495238,STELLA
2459644.437167,22.504327,0.0105448028,STELLA
2459645.338004,22.442669,0.0095559483,STELLA
2459645.338432,22.501687,0.0102773487,STELLA
2459645.338434,22.503524,0.0107068823,STELLA
2459645.338863,22.514549,0.010607163,STELLA
2459646.338271,22.477854,0.0103665514,STELLA
2459646.338697,22.474634,0.0103376542,STELLA
2459646.3387,22.466467,0.0102607595,STELLA
2459646.339129,22.492806,0.010262469,STELLA
2459646.430296,22.423948,0.0101520249,STELLA
2459646.430713,22.412651,0.0099793128,STELLA
2459646.430725,22.4308,0.0102875052,STELLA
2459646.431154,22.397219,0.0105051866,STELLA
2459647.338596,22.467208,0.0093944901,STELLA
2459647.339019,22.45052,0.009101636,STELLA
2459647.339025,22.451687,0.0093139007,STELLA
2459647.339454,22.447419,0.0094707486,STELLA
2459647.438259,22.352546,0.0096009562,STELLA
2459647.438686,22.392609,0.0093393684,STELLA
2459647.438688,22.406037,0.0095439037,STELLA
2459647.439117,22.370422,0.0094522853,STELLA
2459648.338994,22.270519,0.0100748622,STELLA
2459648.339422,22.217795,0.0096734973,STELLA
2459648.339423,22.203046,0.0103358717,STELLA
2459648.339852,22.232772,0.0100068432,STELLA
2459649.339231,22.035624,0.0093674634,STELLA
2459649.339652,22.050635,0.0096147851,STELLA
2459649.33966,22.056274,0.0100717546,STELLA
2459649.340089,22.003675,0.0089632428,STELLA
2459649.430354,22.221714,0.0096646409,STELLA
2459649.430777,22.213627,0.0095912478,STELLA
2459649.430783,22.204884,0.0095363881,STELLA
2459649.431211,22.233937,0.0095583231,STELLA
2459650.437916,21.503389,0.0094490071,STELLA
2459651.339711,22.519317,0.0088031971,STELLA
2459651.340133,22.530181,0.0086811171,STELLA
2459651.34014,22.524453,0.0084529691,STELLA
2459651.340569,22.50286,0.0086370886,STELLA
2459656.341888,21.715535,0.0094324298,STELLA
2459656.34195,21.703719,0.009587433,STELLA
2459656.342379,21.763119,0.0101534002,STELLA
2459656.433666,21.672806,0.0093707893,STELLA
2459656.43409,21.697918,0.0093022341,STELLA
2459656.434095,21.73643,0.009301217,STELLA
2459656.434523,21.713037,0.0092732775,STELLA
2459657.341616,22.188093,0.0083369778,STELLA
2459657.342035,22.127903,0.0081303215,STELLA
2459657.342044,22.139589,0.0081739867,STELLA
2459657.342473,22.17371,0.0083181867,STELLA
2459657.433454,22.15491,0.008557811,STELLA
2459657.433878,22.163941,0.0078881181,STELLA
2459657.433882,22.091375,0.0089708138,STELLA
2459658.342038,21.567414,0.0090205891,STELLA
2459658.34246,21.569516,0.0091523917,STELLA
2459658.342467,21.542807,0.009228653,STELLA
2459658.342896,21.589147,0.0094175386,STELLA
2459659.342217,21.634197,0.0099118106,STELLA
2459659.342422,21.631136,0.0096413972,STELLA
2459659.342646,21.656308,0.0095749285,STELLA
2459659.343074,21.645836,0.0095768096,STELLA
2459660.342463,21.617947,0.009605102,STELLA
2459660.342882,21.619419,0.0095969059,STELLA
2459660.342892,21.642621,0.0096258871,STELLA
2459660.343321,21.625127,0.0098673867,STELLA
2459660.435181,21.536718,0.0097177824,STELLA
2459660.435604,21.548467,0.0094193939,STELLA
2459660.43561,21.579423,0.0094618923,STELLA
2459660.436039,21.559416,0.0097147509,STELLA
2459662.383126,21.489856,0.0097152127,STELLA
2459662.383543,21.469266,0.0097498721,STELLA
2459662.383555,21.470221,0.0093833549,STELLA
2459662.383984,21.475643,0.009159315,STELLA
2459663.343722,21.65865,0.0088777843,STELLA
2459663.344145,21.673275,0.0088130272,STELLA
2459663.344151,21.638504,0.0088298097,STELLA
2459663.34458,21.660639,0.0086225186,STELLA
2459663.435029,21.445087,0.0095961933,STELLA
2459663.435456,21.437479,0.0097008808,STELLA
2459663.435458,21.448743,0.0096171704,STELLA
2459663.435887,21.45514,0.0095621528,STELLA
2459664.343792,21.78069,0.0090795782,STELLA
2459664.344212,21.784363,0.0090522556,STELLA
2459664.344221,21.767065,0.0090262264,STELLA
2459664.344649,21.787794,0.0094969028,STELLA
2459665.439925,21.391336,0.0085597525,STELLA
2459665.440346,21.394998,0.0086423521,STELLA
2459665.440353,21.421981,0.0091734229,STELLA
2459665.440782,21.422843,0.0092863076,STELLA
2459668.345003,21.480288,0.0089968536,STELLA
2459668.345429,21.489267,0.0092852292,STELLA
2459668.345432,21.450923,0.0090281229,STELLA
2459668.345861,21.455357,0.0092220265,STELLA
2459668.435638,21.342648,0.0088159813,STELLA
2459668.436057,21.322837,0.0087735045,STELLA
2459668.436067,21.337438,0.009113504,STELLA
2459668.436496,21.364596,0.0088203193,STELLA
2459669.345264,21.165873,0.0089879083,STELLA
2459669.345682,21.167616,0.008863129,STELLA
2459669.345693,21.164858,0.0089774268,STELLA
2459669.346121,21.170161,0.0090534557,STELLA
2459670.345592,21.430287,0.0096253153,STELLA
2459670.346016,21.399028,0.0097158531,STELLA
2459670.346021,21.424251,0.009766366,STELLA
2459670.34645,21.425081,0.0098461947,STELLA
2459671.345839,21.670607,0.0083891023,STELLA
2459671.346258,21.632025,0.0088113199,STELLA
2459671.346268,21.636642,0.0080074208,STELLA
2459671.346697,21.643614,0.0081633367,STELLA
2459671.43631,21.39444,0.0095795214,STELLA
2459671.436735,21.380194,0.0090159384,STELLA
2459671.436738,21.404903,0.0089386455,STELLA
2459671.437167,21.410573,0.0090809468,STELLA
2459675.347405,21.321634,0.0093954253,STELLA
2459675.347831,21.327205,0.0093191156,STELLA
2459675.347834,21.349718,0.0093600238,STELLA
2459675.348263,21.336296,0.009046501,STELLA
2459676.347564,21.332983,0.0092581546,STELLA
2459676.347763,21.313381,0.0092943946,STELLA
2459676.347993,21.315217,0.0088080515,STELLA
2459676.348422,21.326066,0.0089634107,STELLA
2459677.347902,21.781292,0.0094075799,STELLA
2459677.34832,21.804373,0.0092425711,STELLA
2459677.348331,21.787721,0.0092369029,STELLA
2459677.34876,21.755374,0.0089302114,STELLA
2459678.348138,21.012019,0.0094953019,STELLA
2459678.348565,21.021053,0.0091975753,STELLA
2459678.348567,20.997529,0.0094775323,STELLA
2459678.348996,21.015352,0.0094368683,STELLA
2459679.34863,21.460525,0.0099294027,STELLA
2459679.349054,21.483376,0.0095567419,STELLA
2459679.349059,21.462801,0.009727469,STELLA
2459679.349487,21.485557,0.0097476823,STELLA
2459680.34872,21.0754,0.008429717,STELLA
2459680.349138,21.070864,0.0084543986,STELLA
2459680.349149,21.128634,0.0085005229,STELLA
2459680.349578,21.081162,0.0085380641,STELLA
2459681.349093,21.324975,0.0089803463,STELLA
2459681.349512,21.272834,0.0089547449,STELLA
2459681.349521,21.286068,0.0090406439,STELLA
2459681.34995,21.269187,0.0077528904,STELLA
2459683.35,21.388583,0.0094246865,STELLA
2459683.350424,21.385338,0.0094918927,STELLA
2459683.350428,21.393722,0.0097348007,STELLA
2459683.350857,21.383221,0.0096652489,STELLA
2459684.350101,21.721294,0.0096318579,STELLA
2459684.350523,21.683384,0.0093095764,STELLA
2459684.35053,21.717191,0.0089574803,STELLA
2459684.350959,21.727196,0.0093766167,STELLA
2459685.350452,21.425876,0.0108976498,STELLA
2459685.350877,21.393263,0.0102799058,STELLA
2459685.350881,21.394696,0.0106049221,STELLA
2459685.35131,21.420893,0.0106539154,STELLA
2459690.35241,21.741406,0.0101381432,STELLA
2459690.35283,21.749131,0.010150511,STELLA
2459690.352839,21.744791,0.0101035851,STELLA
2459690.353268,21.741939,0.0095715465,STELLA
2459696.354918,21.559416,0.0101675586,STELLA
2459696.355342,21.538515,0.009854628,STELLA
2459696.355348,21.583036,0.0106582803,STELLA
2459696.355777,21.592808,0.0103532273,STELLA
2459697.355035,21.161484,0.0099637001,STELLA
2459697.355463,21.175654,0.0093631106,STELLA
2459697.355464,21.183125,0.0097534166,STELLA
2459697.355893,21.168694,0.0096220966,STELLA
2459698.355527,22.216445,0.0092826814,STELLA
2459698.355956,22.230247,0.0099766249,STELLA
2459698.355956,22.23869,0.0089628218,STELLA
2459698.356385,22.214732,0.0091000783,STELLA
2459703.343664,21.876798,0.0115672223,STELLA
2459703.344083,21.861121,0.0113842004,STELLA
2459703.344093,21.845635,0.0112182382,STELLA
2459703.344522,21.858008,0.0112803124,STELLA
2459704.344104,21.799758,0.0114053349,STELLA
2459704.344524,21.784533,0.0112176725,STELLA
2459704.344533,21.786872,0.0112509999,STELLA
2459704.344961,21.801473,0.0112719984,STELLA
2459705.344473,21.945503,0.0120262455,STELLA
2459705.344896,21.944476,0.0114782446,STELLA
2459705.344902,21.91442,0.0116309324,STELLA
2459705.345331,21.94622,0.0114836394,STELLA
2459706.344865,21.904278,0.0116226459,STELLA
2459706.345282,21.886212,0.0114002605,STELLA
2459706.345294,21.912769,0.0112793412,STELLA
2459706.345722,21.881717,0.0111716002,STELLA
2459707.345279,21.881263,0.0111403887,STELLA
2459707.345703,21.883555,0.0114529642,STELLA
2459707.345707,21.901187,0.0108662449,STELLA
2459707.346136,21.932959,0.010590008,STELLA
2459708.346166,22.029347,0.0110586987,STELLA
2459708.346589,21.994451,0.0112089742,STELLA
2459708.346595,21.99606,0.0115112268,STELLA
2459708.347024,22.011036,0.01163257,STELLA
2459712.347325,22.121829,0.0113181694,STELLA
2459712.347747,22.110586,0.0112604295,STELLA
2459712.347754,22.129365,0.0113141043,STELLA
2459712.348183,22.110588,0.0117002055,STELLA
2459714.348162,22.16254,0.0101450007,STELLA
2459714.348583,22.19004,0.011168017,STELLA
2459714.348591,22.226434,0.0103207598,STELLA
2459714.34902,22.188564,0.0105632412,STELLA
2459715.348741,22.213552,0.0115532922,STELLA
2459715.349165,22.129872,0.0112470782,STELLA
2459715.34917,22.19894,0.0113869528,STELLA
2459715.349599,22.18946,0.0116812891,STELLA
2459716.348994,22.250634,0.0107039934,STELLA
2459716.349413,22.254079,0.0108512692,STELLA
2459716.349423,22.253169,0.0110211729,STELLA
2459716.349852,22.284998,0.0105926892,STELLA
2459717.349571,22.364281,0.0107721591,STELLA
2459717.349998,22.336619,0.0104886083,STELLA
2459717.349999,22.339339,0.0108205666,STELLA
2459717.350428,22.320603,0.0107836101,STELLA
2459789.733197,24.129319,0.015019895,STELLA
2459789.733617,24.12539,0.0153956243,STELLA
2459789.733626,24.121796,0.0155158167,STELLA
2459789.734055,24.165615,0.0158598999,STELLA
2459790.725851,24.154503,0.0147759949,STELLA
2459790.726279,24.138634,0.0142156038,STELLA
2459790.72628,24.144794,0.0148351768,STELLA
2459790.726709,24.13604,0.0148134852,STELLA
2459791.723001,24.09346,0.0140132575,STELLA
2459791.723421,24.075798,0.0141475525,STELLA
2459791.72343,24.066016,0.0142812092,STELLA
2459791.723859,24.144447,0.0147488217,STELLA
2459802.720119,23.678903,0.0136988932,STELLA
2459802.720536,23.675353,0.0135523521,STELLA
2459802.720548,23.660908,0.0136747597,STELLA
2459802.720977,23.700479,0.0139987955,STELLA
2459808.726686,23.447657,0.0119133517,STELLA
2459808.72711,23.459138,0.0119078556,STELLA
2459808.727115,23.478927,0.0127037376,STELLA
2459808.727544,23.481945,0.0125079986,STELLA
2459809.728503,23.464663,0.0121693405,STELLA
2459809.728925,23.448157,0.0120212758,STELLA
2459809.728932,23.473108,0.0121023162,STELLA
2459809.729361,23.424066,0.0127519852,STELLA
2459810.677656,23.402087,0.0122382662,STELLA
2459810.678075,23.394881,0.0117334125,STELLA
2459810.678085,23.390983,0.0122692058,STELLA
2459810.678514,23.384902,0.0130026539,STELLA
2459829.703968,23.126642,0.012953229,STELLA
2459829.704387,23.104424,0.0128960103,STELLA
2459829.704397,23.11844,0.013029553,STELLA
2459829.704826,23.120111,0.0133024804,STELLA
2459830.744126,23.067516,0.0131374666,STELLA
2459830.744553,23.061477,0.0130539728,STELLA
2459830.744555,23.053359,0.0131747877,STELLA
2459830.744984,23.074181,0.0131444922,STELLA
2459831.745081,23.032911,0.0142097817,STELLA
2459831.745502,23.058336,0.0135030863,STELLA
2459831.74551,23.088862,0.0136461081,STELLA
2459831.745939,23.075682,0.0130649866,STELLA
2459832.706537,23.132076,0.0129563696,STELLA
2459832.706957,23.115674,0.0130788776,STELLA
2459832.706966,23.150521,0.0128822781,STELLA
2459832.707395,23.108239,0.0137074667,STELLA
2459833.732342,22.966971,0.0140086887,STELLA
2459833.732758,22.980963,0.013764431,STELLA
2459833.73277,22.980241,0.013352183,STELLA
2459833.733199,23.073844,0.0146140693,STELLA
2459834.696236,23.14023,0.0124930151,STELLA
2459834.696657,23.154514,0.0124979084,STELLA
2459834.696665,23.101863,0.0135383654,STELLA
2459834.697094,23.136305,0.0133800641,STELLA
2459835.602904,23.056919,0.0138306056,STELLA
2459835.603327,23.048135,0.0131301674,STELLA
2459835.603333,23.081918,0.0130048849,STELLA
2459835.603762,23.072157,0.0126753506,STELLA
2459835.699031,23.082469,0.0133520549,STELLA
2459835.699459,23.060478,0.0133767874,STELLA
2459835.69946,23.052711,0.0134292524,STELLA
2459835.699889,23.066464,0.0133556567,STELLA
2459836.60032,23.04258,0.0140929119,STELLA
2459836.600747,23.029765,0.0138041695,STELLA
2459836.600749,23.035364,0.0144434783,STELLA
2459836.601178,23.04678,0.0134497215,STELLA
2459837.602496,23.025743,0.012879565,STELLA
2459837.602914,23.000024,0.0128414422,STELLA
2459837.602925,23.034683,0.0137308705,STELLA
2459837.603354,23.010873,0.0132932065,STELLA
2459837.705218,23.07514,0.0129095683,STELLA
2459837.705643,23.057036,0.0131493128,STELLA
2459837.705647,23.041951,0.0134325091,STELLA
2459837.706075,23.048326,0.0134304694,STELLA
